Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2011;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;773;169
2011;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;4765;212
2011;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;4781;103
2011;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;10560;128
2011;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;8055;53
2011;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;3991;10
2011;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;12161;2234
2011;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;85308;3749
2011;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;135792;2904
2011;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;465288;5303
2011;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;1338962;8088
2011;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3340479;7416
2011;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;577;135
2011;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;3245;138
2011;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;5178;114
2011;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;7811;97
2011;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;7425;47
2011;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;4339;12
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;14157;2651
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;104211;4532
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;156103;3326
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;544130;6293
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1472591;8766
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2827778;6182
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;983;201
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;3496;161
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;4620;99
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;9084;108
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;8733;55
2011;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;5894;15
2011;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;28034;5337
2011;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;204083;8967
2011;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;287718;6167
2011;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;766809;8967
2011;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;1518738;9727
2011;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2603650;5465
2011;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;2544;552
2011;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;13424;604
2011;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;15096;326
2011;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;27441;337
2011;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;14578;100
2011;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;5391;15
2011;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;19974;3718
2011;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;126742;5572
2011;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;201652;4312
2011;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;644928;7389
2011;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;1174319;7379
2011;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3271401;7474
2011;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;866;191
2011;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;4659;210
2011;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;6896;149
2011;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;13583;162
2011;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;13401;90
2011;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;6596;17
2011;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;19990;3764
2011;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;135732;5956
2011;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;193072;4170
2011;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;705527;8148
2011;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;1381904;8454
2011;10 StB Leuben;Deutsche;20 Jahre und mehr;3306916;7639
2011;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;485;115
2011;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;2599;119
2011;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;4145;91
2011;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;11085;127
2011;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;8771;55
2011;10 StB Leuben;Ausländer;20 Jahre und mehr;9064;25
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;12661;2498
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;82656;3689
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;148641;3179
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;390170;4602
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;592598;3649
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1577533;4117
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;1257;233
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;3957;181
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;6541;140
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;16916;203
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;8807;62
2011;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;4247;13
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;15836;3056
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;113378;5112
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;178472;3804
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;555423;6453
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;1401775;8611
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2362055;5414
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;850;164
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;3180;162
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;4719;102
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;9667;112
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;9641;65
2011;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;3884;10
2011;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;16411;3637
2011;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;106707;4851
2011;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;134010;2883
2011;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;333062;3846
2011;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;685911;4247
2011;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2459449;5843
2011;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;5592;1369
2011;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;19819;932
2011;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;17687;384
2011;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;24506;294
2011;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;17861;120
2011;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;5574;17
2011;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;12432;2433
2011;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;89686;3991
2011;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;128217;2746
2011;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;388408;4482
2011;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;915340;5640
2011;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;1821374;4298
2011;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;1110;254
2011;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;5618;259
2011;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;5801;126
2011;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;10007;120
2011;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;7186;49
2011;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;1506;5
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;29008;5679
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;193424;8744
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;237802;5125
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;632003;7306
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;1083435;6806
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1534127;3385
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;2027;443
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;8847;386
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;9522;208
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;26909;298
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;12761;87
2011;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;1499;4
2011;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;12253;2403
2011;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;81711;3673
2011;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;106539;2299
2011;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;345407;4026
2011;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;495436;3008
2011;16 Gorbitz;Deutsche;20 Jahre und mehr;1276374;3970
2011;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;1259;246
2011;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;4558;210
2011;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;5440;116
2011;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;10221;121
2011;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;6822;43
2011;16 Gorbitz;Ausländer;20 Jahre und mehr;4144;14
2011;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;9278;1757
2011;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;66801;2958
2011;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;105545;2264
2011;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;362755;4163
2011;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;1027902;6217
2011;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;2036355;4461
2011;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;218;44
2011;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;1553;65
2011;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;1478;32
2011;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;3440;45
2011;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;4881;30
2011;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;1539;4
2012;01 StB Altstadt ohne Johannstadt;Deutsche;00 bis unter 1 Jahr;18747;3702
2012;01 StB Altstadt ohne Johannstadt;Deutsche;01 bis unter 3 Jahre;120351;5530
2012;01 StB Altstadt ohne Johannstadt;Deutsche;03 bis unter 5 Jahre;152888;3292
2012;01 StB Altstadt ohne Johannstadt;Deutsche;05 bis unter 10 Jahre;360486;4186
2012;01 StB Altstadt ohne Johannstadt;Deutsche;10 bis unter 20 Jahre;629115;3797
2012;01 StB Altstadt ohne Johannstadt;Deutsche;20 Jahre und mehr;2907453;5777
2012;01 StB Altstadt ohne Johannstadt;Ausländer;00 bis unter 1 Jahr;4619;1003
2012;01 StB Altstadt ohne Johannstadt;Ausländer;01 bis unter 3 Jahre;19359;938
2012;01 StB Altstadt ohne Johannstadt;Ausländer;03 bis unter 5 Jahre;19391;414
2012;01 StB Altstadt ohne Johannstadt;Ausländer;05 bis unter 10 Jahre;38444;449
2012;01 StB Altstadt ohne Johannstadt;Ausländer;10 bis unter 20 Jahre;22424;153
2012;01 StB Altstadt ohne Johannstadt;Ausländer;20 Jahre und mehr;2029;6
2012;02 Johannstadt;Deutsche;00 bis unter 1 Jahr;11673;2269
2012;02 Johannstadt;Deutsche;01 bis unter 3 Jahre;83872;3757
2012;02 Johannstadt;Deutsche;03 bis unter 5 Jahre;112786;2425
2012;02 Johannstadt;Deutsche;05 bis unter 10 Jahre;342549;3930
2012;02 Johannstadt;Deutsche;10 bis unter 20 Jahre;654515;3987
2012;02 Johannstadt;Deutsche;20 Jahre und mehr;2494168;5521
2012;02 Johannstadt;Ausländer;00 bis unter 1 Jahr;2860;618
2012;02 Johannstadt;Ausländer;01 bis unter 3 Jahre;13811;646
2012;02 Johannstadt;Ausländer;03 bis unter 5 Jahre;13335;284
2012;02 Johannstadt;Ausländer;05 bis unter 10 Jahre;32530;396
2012;02 Johannstadt;Ausländer;10 bis unter 20 Jahre;15411;103
2012;02 Johannstadt;Ausländer;20 Jahre und mehr;6990;18
2012;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;00 bis unter 1 Jahr;29556;5446
2012;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;01 bis unter 3 Jahre;189111;8612
2012;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;03 bis unter 5 Jahre;237015;5129
2012;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;05 bis unter 10 Jahre;525551;6193
2012;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;10 bis unter 20 Jahre;851484;5298
2012;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;808758;1946
2012;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;4316;933
2012;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;18497;870
2012;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;21900;473
2012;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;37559;458
2012;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;25383;169
2012;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;3489;10
2012;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;30253;5586
2012;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;195733;8701
2012;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;250002;5416
2012;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;571031;6746
2012;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;874903;5440
2012;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1049312;2301
2012;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;2749;607
2012;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;10071;478
2012;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;12134;260
2012;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;25825;304
2012;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;20390;139
2012;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;1368;4
2012;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;16490;3132
2012;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;116280;5142
2012;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;157805;3378
2012;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;439684;5140
2012;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;1074896;6554
2012;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;1905341;4094
2012;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;1011;208
2012;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;4398;207
2012;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;4384;96
2012;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;10924;132
2012;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;9302;61
2012;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;4161;11
2012;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;11813;2075
2012;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;86131;3757
2012;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;137965;2938
2012;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;456189;5211
2012;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;1399986;8255
2012;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3373444;7417
2012;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;753;140
2012;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;3048;145
2012;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;5774;125
2012;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;9630;119
2012;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;8209;50
2012;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;4727;13
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;14834;2745
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;99675;4394
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;162057;3454
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;543713;6237
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1534185;8935
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2861003;6245
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1129;240
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;4391;209
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;4419;93
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;10266;122
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;10285;63
2012;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;5666;14
2012;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;28454;5482
2012;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;192203;8481
2012;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;292236;6290
2012;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;788694;9217
2012;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;1663840;10275
2012;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2596139;5378
2012;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;2623;579
2012;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;13208;604
2012;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;14707;316
2012;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;31386;385
2012;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;18160;121
2012;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;5030;14
2012;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;20145;3682
2012;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;127857;5716
2012;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;201321;4273
2012;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;633390;7264
2012;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;1297751;7984
2012;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3246537;7308
2012;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;1239;231
2012;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;4839;232
2012;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;7155;155
2012;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;14777;177
2012;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;15821;103
2012;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;6303;16
2012;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;18229;3364
2012;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;132818;5898
2012;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;212608;4553
2012;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;696016;7888
2012;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;1507728;9015
2012;10 StB Leuben;Deutsche;20 Jahre und mehr;3315959;7528
2012;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;741;161
2012;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;2734;131
2012;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;4279;90
2012;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;10658;121
2012;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;10668;67
2012;10 StB Leuben;Ausländer;20 Jahre und mehr;9113;25
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;12808;2332
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;85463;3793
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;136360;2873
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;404033;4782
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;649764;3956
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1588842;4058
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;1235;301
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4576;209
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;5800;122
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;18635;217
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;9798;66
2012;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;4403;13
2012;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;16694;3157
2012;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;115958;5056
2012;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;169953;3610
2012;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;573354;6632
