Jahr;Stadtteil zus. (Kriminalität);Stadtteil (Kriminalität);Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;Fälle erfasst (Tatortprinzip);Fälle aufgeklärt;Tatverdächtige insgesamt
2023;unbekannt/unzutreffend;unbekannt/unzutreffend;00 unbekannt;unbekannt;4021;2950;0
2023;01 Innere Altstadt;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;2271;1400;1252
2023;02 Pirnaische Vorstadt;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;724;319;300
2023;03 Seevorstadt-Ost;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;6504;5308;4647
2023;04 Wilsdruffer Vs./Seevs.-West;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1512;728;635
2023;05 Friedrichstadt;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1760;1025;875
2023;06 Johannstadt-Nord;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;1094;462;400
2023;07 Johannstadt-Süd;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;853;393;350
2023;11 Äußere Neustadt (Antonstadt);11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;2710;1333;1082
2023;12 Radeberger Vorstadt;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;592;260;243
2023;13 Innere Neustadt;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;1971;1076;919
2023;14 Leipziger Vorstadt;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;1355;583;520
2023;15 Albertstadt;15 Albertstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;846;589;559
2023;21 Pieschen-Süd;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;941;433;362
2023;22 Mickten;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;884;479;449
2023;23 Kaditz;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;683;403;376
2023;24 Trachau;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;600;250;195
2023;25 Pieschen-N/Trachenberge;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;839;444;384
2023;31 Klotzsche;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;760;420;385
2023;32 Hellerau/Wilschdorf;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;289;201;189
2023;35 Weixdorf;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;204;92;78
2023;36 Langebrück/Schönborn;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;80;39;37
2023;41 Loschwitz/Wachwitz;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;239;121;120
2023;42 Bühlau/Weißer Hirsch;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;340;151;138
2023;43 Hosterwitz/Pillnitz;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;82;50;47
2023;45 Weißig;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;169;91;88
2023;46 Gönnsdorf/Pappritz;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;65;44;41
2023;47 Schönfeld/Schullwitz;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;33;18;18
2023;51 Blasewitz;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;533;232;220
2023;52 Striesen-Ost;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;538;210;209
2023;53 Striesen-Süd;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;639;228;209
2023;54 Striesen-West;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;656;237;230
2023;55 Tolkewitz/Seidnitz-Nord;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;183;72;63
2023;56 Seidnitz/Dobritz;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;1067;443;388
2023;57 Gruna;57 Gruna;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;596;217;194
2023;61 Leuben;61 Leuben;10 StB Leuben;StB 6 Leuben;1099;545;486
2023;62 Laubegast;62 Laubegast;10 StB Leuben;StB 6 Leuben;421;184;159
2023;63 Kleinzschachwitz;63 Kleinzschachwitz;10 StB Leuben;StB 6 Leuben;187;83;74
2023;64 Großzschachwitz;64 Großzschachwitz;10 StB Leuben;StB 6 Leuben;274;167;158
2023;71 Prohlis-Nord;71 Prohlis-Nord;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;606;395;339
2023;72 Prohlis-Süd;72 Prohlis-Süd;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;705;371;317
2023;73 Niedersedlitz;73 Niedersedlitz;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;0;0;0
2023;73 Niedersedlitz;73 Niedersedlitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;280;139;141
2023;74 Lockwitz;74 Lockwitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;485;290;294
2023;75 Leubnitz-Neuostra;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;429;250;216
2023;76 Strehlen;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;262;151;132
2023;76 Strehlen;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;572;329;287
2023;77 Reick;77 Reick;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;402;222;214
2023;81 Südvorstadt-West;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;1467;875;808
2023;82 Südvorstadt-Ost;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;535;238;226
2023;83 Räcknitz/Zschertnitz;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;446;220;178
2023;84 Kleinpestitz/Mockritz;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;253;124;100
2023;85 Coschütz/Gittersee;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;174;88;93
2023;86 Plauen;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;529;156;137
2023;90 Cossebaude/Mobschatz/Oberw.;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;320;190;153
2023;91 Cotta;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;678;340;266
2023;92 Löbtau-Nord;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;749;334;284
2023;93 Löbtau-Süd;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;1093;663;487
2023;94 Naußlitz;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;391;192;178
2023;95 Gorbitz-Süd;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;1077;582;425
2023;96 Gorbitz-Ost;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;466;251;216
2023;97 Gorbitz-Nord/Neu-Omsewitz;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;677;398;348
2023;98 Briesnitz;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;433;193;163
2023;99 Altfranken/Gompitz;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;178;78;76
2023;Korrektur Mehrfachzählung;Korrektur Mehrfachzählung;00 unbekannt;unbekannt;0;0;-3477
2024;unbekannt/unzutreffend;unbekannt/unzutreffend;00 unbekannt;unbekannt;3920;2925;0
2024;01 Innere Altstadt;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;2452;1478;1315
2024;02 Pirnaische Vorstadt;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;640;316;302
2024;03 Seevorstadt-Ost;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;5593;4357;3475
2024;04 Wilsdruffer Vs./Seevs.-West;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1447;644;571
2024;05 Friedrichstadt;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;1817;923;766
2024;06 Johannstadt-Nord;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;1057;463;381
2024;07 Johannstadt-Süd;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;890;425;377
2024;11 Äußere Neustadt (Antonstadt);11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;2547;1303;1014
2024;12 Radeberger Vorstadt;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;469;226;200
2024;13 Innere Neustadt;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;2162;1055;873
2024;14 Leipziger Vorstadt;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;1340;575;489
2024;15 Albertstadt;15 Albertstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;686;424;402
2024;21 Pieschen-Süd;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;1026;445;367
2024;22 Mickten;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;1006;530;453
2024;23 Kaditz;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;663;413;394
2024;24 Trachau;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;628;284;230
2024;25 Pieschen-N/Trachenberge;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;903;362;300
2024;31 Klotzsche;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;724;339;312
2024;32 Hellerau/Wilschdorf;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;242;134;127
2024;35 Weixdorf;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;177;90;79
2024;36 Langebrück/Schönborn;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;80;32;28
2024;41 Loschwitz/Wachwitz;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;239;81;75
2024;42 Bühlau/Weißer Hirsch;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;307;143;129
2024;43 Hosterwitz/Pillnitz;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;92;34;33
2024;45 Weißig;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;154;81;70
2024;46 Gönnsdorf/Pappritz;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;71;42;32
2024;47 Schönfeld/Schullwitz;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;48;25;24
2024;51 Blasewitz;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;487;189;167
2024;52 Striesen-Ost;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;463;171;173
2024;53 Striesen-Süd;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;583;255;220
2024;54 Striesen-West;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;547;240;187
2024;55 Tolkewitz/Seidnitz-Nord;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;218;77;60
2024;56 Seidnitz/Dobritz;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;1021;497;418
2024;57 Gruna;57 Gruna;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;460;196;178
2024;61 Leuben;61 Leuben;10 StB Leuben;StB 6 Leuben;900;496;454
2024;62 Laubegast;62 Laubegast;10 StB Leuben;StB 6 Leuben;386;178;159
2024;63 Kleinzschachwitz;63 Kleinzschachwitz;10 StB Leuben;StB 6 Leuben;210;86;74
2024;64 Großzschachwitz;64 Großzschachwitz;10 StB Leuben;StB 6 Leuben;283;143;131
2024;71 Prohlis-Nord;71 Prohlis-Nord;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;586;395;345
2024;72 Prohlis-Süd;72 Prohlis-Süd;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;594;344;295
2024;73 Niedersedlitz;73 Niedersedlitz;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;0;0;0
2024;73 Niedersedlitz;73 Niedersedlitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;254;107;100
2024;74 Lockwitz;74 Lockwitz;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;421;256;251
2024;75 Leubnitz-Neuostra;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;478;274;267
2024;76 Strehlen;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;281;143;127
2024;76 Strehlen;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;604;309;272
2024;77 Reick;77 Reick;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;431;266;233
2024;81 Südvorstadt-West;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;1253;677;665
2024;82 Südvorstadt-Ost;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;588;302;277
2024;83 Räcknitz/Zschertnitz;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;425;180;154
2024;84 Kleinpestitz/Mockritz;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;276;131;124
2024;85 Coschütz/Gittersee;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;186;83;86
2024;86 Plauen;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;402;122;122
2024;90 Cossebaude/Mobschatz/Oberw.;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;299;172;151
2024;91 Cotta;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;729;298;261
2024;92 Löbtau-Nord;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;874;348;271
2024;93 Löbtau-Süd;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;1209;670;465
2024;94 Naußlitz;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;451;252;205
2024;95 Gorbitz-Süd;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;919;523;430
2024;96 Gorbitz-Ost;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;629;363;280
2024;97 Gorbitz-Nord/Neu-Omsewitz;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;737;464;379
2024;98 Briesnitz;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;422;174;156
2024;99 Altfranken/Gompitz;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;143;83;67
2024;Korrektur Mehrfachzählung;Korrektur Mehrfachzählung;00 unbekannt;unbekannt;0;0;-3437
