Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Stadtteil zus.;WZ-Abteilung 2008 (2 Ziffern);Beschäftigtengrößenklassen_4;Anzahl Niederlassungen
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;85-Erziehung und Unterricht;50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;86-Gesundheitswesen;0-9 svB;40
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;86-Gesundheitswesen;10-49 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;86-Gesundheitswesen;50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;87-Heime (ohne Erholungs- und Ferienheime);0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;87-Heime (ohne Erholungs- und Ferienheime);50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;88-Sozialwesen (ohne Heime);0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;88-Sozialwesen (ohne Heime);10-49 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;90-Kreative,künstler.+ unterhaltende Tätigk.;0-9 svB;6
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;92-Spiel-, Wett- und Lotteriewesen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;93-DL des Sports, der Unterhaltung+Erholung;0-9 svB;5
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;95-Rep. von DVgeräten und Gebrauchsgütern;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;96-sonstige überwiegend persönliche DL;0-9 svB;29
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;92 Löbtau-Nord;96-sonstige überwiegend persönliche DL;10-49 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;10-Herst. von Nahrungs- und Futtermitteln;0-9 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;10-Herst. von Nahrungs- und Futtermitteln;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;10-Herst. von Nahrungs- und Futtermitteln;50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;14-Herst. von Bekleidung;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;16-Herst. Holz-,Flecht-,Korb-+Korkw. (oh.Möbel);0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;16-Herst. Holz-,Flecht-,Korb-+Korkw. (oh.Möbel);10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;25-Herst. von Metallerzeugnissen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;25-Herst. von Metallerzeugnissen;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;28-Maschinenbau;50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;32-Herst. von sonstigen Waren;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;32-Herst. von sonstigen Waren;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;33-Rep. + Install. v. Maschinen + Ausrüstungen;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;41-Hochbau;0-9 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;41-Hochbau;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;42-Tiefbau;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;0-9 svB;29
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;10-49 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";0-9 svB;14
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;46-Großhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;7
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;46-Großhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;35
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);250 u.m.;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"49-Landverkehr; Transport in Rohrfernleitungen";0-9 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"49-Landverkehr; Transport in Rohrfernleitungen";10-49 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;52-Lagerei sowie sonst. DL für den Verkehr;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;53-Post-, Kurier- und Expressdienste;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;53-Post-, Kurier- und Expressdienste;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;53-Post-, Kurier- und Expressdienste;50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;55-Beherbergung;0-9 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;55-Beherbergung;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;56-Gastronomie;0-9 svB;25
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;56-Gastronomie;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"59-Film+Musikherst.,Verleih,Vertrieb; Kinos";0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;62-Erbr. von DL der Informationstechnologie;0-9 svB;16
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;62-Erbr. von DL der Informationstechnologie;10-49 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;62-Erbr. von DL der Informationstechnologie;50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;63-InformationsDL;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;63-InformationsDL;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;64-Erbr. von FinanzDL;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;66-Mit Finanz-+ Versich.DL verb. Tätigkeiten;0-9 svB;13
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;68-Grundstücks- und Wohnungswesen;0-9 svB;23
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;68-Grundstücks- und Wohnungswesen;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;0-9 svB;18
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"70-Verw.+Führg v. Untern.+Betr.;Untern.beratung";0-9 svB;11
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"70-Verw.+Führg v. Untern.+Betr.;Untern.beratung";10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";0-9 svB;22
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";10-49 svB;6
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;72-Forschung und Entwicklung;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;73-Werbung und Marktforschung;0-9 svB;6
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;74-Sonst. freiber., wiss. + techn. Tätigkeiten;0-9 svB;6
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;75-Veterinärwesen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;77-Verm. von beweglichen Sachen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;78-Vermittl. + Überlassung von Arbeitskräften;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;78-Vermittl. + Überlassung von Arbeitskräften;10-49 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;78-Vermittl. + Überlassung von Arbeitskräften;50-249 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;79-Reisebüros,-veranstalter,sonst. Reservier.DL;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;80-Wach- + Sicherheitsdienste sowie Detekteien;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"81-Gebäudebetreuung;Garten- und Landschaftsbau";0-9 svB;9
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;"81-Gebäudebetreuung;Garten- und Landschaftsbau";10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;85-Erziehung und Unterricht;0-9 svB;8
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;85-Erziehung und Unterricht;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;86-Gesundheitswesen;0-9 svB;39
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;86-Gesundheitswesen;10-49 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;87-Heime (ohne Erholungs- und Ferienheime);10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;88-Sozialwesen (ohne Heime);0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;88-Sozialwesen (ohne Heime);10-49 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;88-Sozialwesen (ohne Heime);250 u.m.;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;90-Kreative,künstler.+ unterhaltende Tätigk.;0-9 svB;6
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;92-Spiel-, Wett- und Lotteriewesen;0-9 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;93-DL des Sports, der Unterhaltung+Erholung;0-9 svB;6
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;93-DL des Sports, der Unterhaltung+Erholung;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);0-9 svB;6
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;94-Int.vertr., rel. Verein. (o. Sozialw.,Sport);10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;95-Rep. von DVgeräten und Gebrauchsgütern;0-9 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;96-sonstige überwiegend persönliche DL;0-9 svB;28
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;93 Löbtau-Süd;96-sonstige überwiegend persönliche DL;10-49 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;10-Herst. von Nahrungs- und Futtermitteln;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;13-Herst. von Textilien;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;16-Herst. Holz-,Flecht-,Korb-+Korkw. (oh.Möbel);0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"18-Druckerzeugn.;Vervielf. Ton-,Bild-,Datentr.";0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;23-Glas+Glasw.,Keramik,Verarb. v. Stein+Erden;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;25-Herst. von Metallerzeugnissen;0-9 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;26-Herst. DVgeräten,elektron.+opt. Erzeugnissen;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;27-Herst. von elektrischen Ausrüstungen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;29-Herst. von Kraftwagen und Kraftwagenteilen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;31-Herst. von Möbeln;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;32-Herst. von sonstigen Waren;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;32-Herst. von sonstigen Waren;50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;33-Rep. + Install. v. Maschinen + Ausrüstungen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;35-Energieversorgung;0-9 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;41-Hochbau;0-9 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;41-Hochbau;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;42-Tiefbau;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;0-9 svB;24
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;43-Baustellenvorb.,Bauinst.,sonst. Ausbaugew.;10-49 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"45-Handel Kfz; Instandh.+Rep. v. Kraftfahrz.";0-9 svB;15
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;46-Großhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;10
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);0-9 svB;32
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;47-Einzelhandel (ohne Handel mit Kraftfahrzeugen);10-49 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"49-Landverkehr; Transport in Rohrfernleitungen";0-9 svB;8
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"49-Landverkehr; Transport in Rohrfernleitungen";10-49 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;52-Lagerei sowie sonst. DL für den Verkehr;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;53-Post-, Kurier- und Expressdienste;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;53-Post-, Kurier- und Expressdienste;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;55-Beherbergung;0-9 svB;4
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;55-Beherbergung;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;56-Gastronomie;0-9 svB;12
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;58-Verlagswesen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;61-Telekommunikation;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;62-Erbr. von DL der Informationstechnologie;0-9 svB;7
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;63-InformationsDL;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;64-Erbr. von FinanzDL;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;66-Mit Finanz-+ Versich.DL verb. Tätigkeiten;0-9 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;68-Grundstücks- und Wohnungswesen;0-9 svB;13
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;68-Grundstücks- und Wohnungswesen;10-49 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;68-Grundstücks- und Wohnungswesen;50-249 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;69-Rechts- + Steuerberatung, Wirtschaftsprüfung;0-9 svB;7
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"70-Verw.+Führg v. Untern.+Betr.;Untern.beratung";0-9 svB;6
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";0-9 svB;26
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"71-Arch./Ing.büros;techn.,phys.+chem. Unters.";10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;73-Werbung und Marktforschung;0-9 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;74-Sonst. freiber., wiss. + techn. Tätigkeiten;0-9 svB;9
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;77-Verm. von beweglichen Sachen;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;78-Vermittl. + Überlassung von Arbeitskräften;0-9 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;80-Wach- + Sicherheitsdienste sowie Detekteien;0-9 svB;3
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"81-Gebäudebetreuung;Garten- und Landschaftsbau";0-9 svB;16
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;"81-Gebäudebetreuung;Garten- und Landschaftsbau";10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;82-wirtsch. DL f. Untern.+Privatpersonen a.n.g.;0-9 svB;2
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;85-Erziehung und Unterricht;0-9 svB;7
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;85-Erziehung und Unterricht;10-49 svB;1
2019;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;94 Naußlitz;86-Gesundheitswesen;0-9 svB;17
