Jahr;Quartal;Einwohnerbewegung;Wanderungsgebiet;Staatsangehörigkeit;Geschlecht;Anzahl Einwohner
2022;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;93
2022;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;425
2022;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;438
2022;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;275
2022;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;97
2022;3. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;582
2022;3. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;576
2022;3. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;128
2022;3. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;121
2022;3. Quartal;Fortzug;unbekannt;Deutsche;männlich;410
2022;3. Quartal;Fortzug;unbekannt;Deutsche;weiblich;164
2022;3. Quartal;Fortzug;unbekannt;Ausländer;männlich;749
2022;3. Quartal;Fortzug;unbekannt;Ausländer;weiblich;247
2022;3. Quartal;Fortzug;Ausland;Deutsche;männlich;152
2022;3. Quartal;Fortzug;Ausland;Deutsche;weiblich;143
2022;3. Quartal;Fortzug;Ausland;Ausländer;männlich;483
2022;3. Quartal;Fortzug;Ausland;Ausländer;weiblich;526
2022;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;513
2022;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;494
2022;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;456
2022;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;251
2022;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;396
2022;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;472
2022;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;155
2022;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;110
2022;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;505
2022;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;535
2022;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;734
2022;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;315
2022;3. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;961
2022;3. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;995
2022;3. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;224
2022;3. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;229
2022;3. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;3838
2022;3. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;3618
2022;3. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;2137
2022;3. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;1933
2022;4. Quartal;Zuzug;unbekannt;Deutsche;männlich;59
2022;4. Quartal;Zuzug;unbekannt;Deutsche;weiblich;23
2022;4. Quartal;Zuzug;unbekannt;Ausländer;männlich;8
2022;4. Quartal;Zuzug;unbekannt;Ausländer;weiblich;5
2022;4. Quartal;Zuzug;Ausland;Deutsche;männlich;77
2022;4. Quartal;Zuzug;Ausland;Deutsche;weiblich;62
2022;4. Quartal;Zuzug;Ausland;Ausländer;männlich;2459
2022;4. Quartal;Zuzug;Ausland;Ausländer;weiblich;1742
2022;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;628
2022;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;597
2022;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;255
2022;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;185
2022;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;572
2022;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;611
2022;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;119
2022;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;72
2022;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;696
2022;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;650
2022;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;1036
2022;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;210
2022;4. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;622
2022;4. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;609
2022;4. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;135
2022;4. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;146
2022;4. Quartal;Fortzug;unbekannt;Deutsche;männlich;303
2022;4. Quartal;Fortzug;unbekannt;Deutsche;weiblich;174
2022;4. Quartal;Fortzug;unbekannt;Ausländer;männlich;354
2022;4. Quartal;Fortzug;unbekannt;Ausländer;weiblich;117
2022;4. Quartal;Fortzug;Ausland;Deutsche;männlich;121
2022;4. Quartal;Fortzug;Ausland;Deutsche;weiblich;87
2022;4. Quartal;Fortzug;Ausland;Ausländer;männlich;404
2022;4. Quartal;Fortzug;Ausland;Ausländer;weiblich;363
2022;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;486
2022;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;459
2022;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;310
2022;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;212
2022;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;353
2022;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;379
2022;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;141
2022;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;84
2022;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;433
2022;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;419
2022;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;781
2022;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;225
2022;4. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;806
2022;4. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;839
2022;4. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;136
2022;4. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;128
2022;4. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;3827
2022;4. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;3787
2022;4. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;2181
2022;4. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;1642
2023;1. Quartal;Zuzug;unbekannt;Deutsche;männlich;59
2023;1. Quartal;Zuzug;unbekannt;Deutsche;weiblich;29
2023;1. Quartal;Zuzug;unbekannt;Ausländer;männlich;30
2023;1. Quartal;Zuzug;unbekannt;Ausländer;weiblich;2
2023;1. Quartal;Zuzug;Ausland;Deutsche;männlich;95
2023;1. Quartal;Zuzug;Ausland;Deutsche;weiblich;55
2023;1. Quartal;Zuzug;Ausland;Ausländer;männlich;1933
2023;1. Quartal;Zuzug;Ausland;Ausländer;weiblich;1393
2023;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;503
2023;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;395
2023;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;252
2023;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;166
2023;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;437
2023;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;392
2023;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;102
2023;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;83
2023;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;475
2023;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;395
2023;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;403
2023;1. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;166
2023;1. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;686
2023;1. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;647
2023;1. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;190
2023;1. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;150
2023;1. Quartal;Fortzug;unbekannt;Deutsche;männlich;327
2023;1. Quartal;Fortzug;unbekannt;Deutsche;weiblich;152
2023;1. Quartal;Fortzug;unbekannt;Ausländer;männlich;623
2023;1. Quartal;Fortzug;unbekannt;Ausländer;weiblich;219
2023;1. Quartal;Fortzug;Ausland;Deutsche;männlich;108
2023;1. Quartal;Fortzug;Ausland;Deutsche;weiblich;89
2023;1. Quartal;Fortzug;Ausland;Ausländer;männlich;493
2023;1. Quartal;Fortzug;Ausland;Ausländer;weiblich;447
2023;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;352
2023;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;303
2023;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;238
2023;1. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;162
2023;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;307
2023;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;320
2023;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;91
2023;1. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;59
2023;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;337
2023;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;309
2023;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;883
2023;1. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;402
2023;1. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;801
2023;1. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;745
2023;1. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;147
2023;1. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;129
2023;1. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;4285
2023;1. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;4339
2023;1. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;2847
2023;1. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;1767
2023;2. Quartal;Zuzug;unbekannt;Deutsche;männlich;50
2023;2. Quartal;Zuzug;unbekannt;Deutsche;weiblich;32
2023;2. Quartal;Zuzug;unbekannt;Ausländer;männlich;4
2023;2. Quartal;Zuzug;unbekannt;Ausländer;weiblich;2
2023;2. Quartal;Zuzug;Ausland;Deutsche;männlich;78
2023;2. Quartal;Zuzug;Ausland;Deutsche;weiblich;40
2023;2. Quartal;Zuzug;Ausland;Ausländer;männlich;1779
2023;2. Quartal;Zuzug;Ausland;Ausländer;weiblich;1086
2023;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;368
2023;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;325
2023;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;196
2023;2. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;126
2023;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;301
2023;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;288
2023;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;84
2023;2. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;63
2023;2. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;372
2023;2. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;291
2023;2. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;526
2023;2. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;186
2023;2. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;562
2023;2. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;549
2023;2. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;130
2023;2. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;121
2023;2. Quartal;Fortzug;unbekannt;Deutsche;männlich;231
2023;2. Quartal;Fortzug;unbekannt;Deutsche;weiblich;122
2023;2. Quartal;Fortzug;unbekannt;Ausländer;männlich;448
2023;2. Quartal;Fortzug;unbekannt;Ausländer;weiblich;140
2023;2. Quartal;Fortzug;Ausland;Deutsche;männlich;85
2023;2. Quartal;Fortzug;Ausland;Deutsche;weiblich;61
2023;2. Quartal;Fortzug;Ausland;Ausländer;männlich;423
2023;2. Quartal;Fortzug;Ausland;Ausländer;weiblich;371
2023;2. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;316
2023;2. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;298
2023;2. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;260
2023;2. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;136
2023;2. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;260
2023;2. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;274
2023;2. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;92
2023;2. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;68
2023;2. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;280
2023;2. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;232
2023;2. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;681
2023;2. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;295
2023;2. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;708
2023;2. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;719
2023;2. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;158
2023;2. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;179
2023;2. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;3800
2023;2. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;3967
2023;2. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;2218
2023;2. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;1455
2023;3. Quartal;Zuzug;unbekannt;Deutsche;männlich;45
2023;3. Quartal;Zuzug;unbekannt;Deutsche;weiblich;37
2023;3. Quartal;Zuzug;unbekannt;Ausländer;männlich;0
2023;3. Quartal;Zuzug;unbekannt;Ausländer;weiblich;2
2023;3. Quartal;Zuzug;Ausland;Deutsche;männlich;90
2023;3. Quartal;Zuzug;Ausland;Deutsche;weiblich;72
2023;3. Quartal;Zuzug;Ausland;Ausländer;männlich;2046
2023;3. Quartal;Zuzug;Ausland;Ausländer;weiblich;1304
2023;3. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;517
2023;3. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;484
2023;3. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;192
2023;3. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;157
2023;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;488
2023;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;533
2023;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;126
2023;3. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;69
2023;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;573
2023;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;630
2023;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;325
2023;3. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;180
2023;3. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;657
2023;3. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;670
2023;3. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;152
2023;3. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;140
2023;3. Quartal;Fortzug;unbekannt;Deutsche;männlich;256
2023;3. Quartal;Fortzug;unbekannt;Deutsche;weiblich;142
2023;3. Quartal;Fortzug;unbekannt;Ausländer;männlich;346
2023;3. Quartal;Fortzug;unbekannt;Ausländer;weiblich;175
2023;3. Quartal;Fortzug;Ausland;Deutsche;männlich;166
2023;3. Quartal;Fortzug;Ausland;Deutsche;weiblich;136
2023;3. Quartal;Fortzug;Ausland;Ausländer;männlich;545
2023;3. Quartal;Fortzug;Ausland;Ausländer;weiblich;561
2023;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;482
2023;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;478
2023;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;326
2023;3. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;230
2023;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;403
2023;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;425
2023;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;77
2023;3. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;79
2023;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;460
2023;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;393
2023;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;634
2023;3. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;214
2023;3. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;836
2023;3. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;902
2023;3. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;141
2023;3. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;145
2023;3. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;3848
2023;3. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;3768
2023;3. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;2271
2023;3. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;1438
2023;4. Quartal;Zuzug;unbekannt;Deutsche;männlich;32
2023;4. Quartal;Zuzug;unbekannt;Deutsche;weiblich;15
2023;4. Quartal;Zuzug;unbekannt;Ausländer;männlich;2
2023;4. Quartal;Zuzug;unbekannt;Ausländer;weiblich;1
2023;4. Quartal;Zuzug;Ausland;Deutsche;männlich;66
2023;4. Quartal;Zuzug;Ausland;Deutsche;weiblich;57
2023;4. Quartal;Zuzug;Ausland;Ausländer;männlich;2238
2023;4. Quartal;Zuzug;Ausland;Ausländer;weiblich;1649
2023;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;498
2023;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;555
2023;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;236
2023;4. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;154
2023;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;510
2023;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;532
2023;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;102
2023;4. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;91
2023;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;550
2023;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;549
2023;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;527
2023;4. Quartal;Zuzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;159
2023;4. Quartal;Zuzug;Umland Dresden;Deutsche;männlich;561
2023;4. Quartal;Zuzug;Umland Dresden;Deutsche;weiblich;535
2023;4. Quartal;Zuzug;Umland Dresden;Ausländer;männlich;125
2023;4. Quartal;Zuzug;Umland Dresden;Ausländer;weiblich;105
2023;4. Quartal;Fortzug;unbekannt;Deutsche;männlich;288
2023;4. Quartal;Fortzug;unbekannt;Deutsche;weiblich;142
2023;4. Quartal;Fortzug;unbekannt;Ausländer;männlich;420
2023;4. Quartal;Fortzug;unbekannt;Ausländer;weiblich;175
2023;4. Quartal;Fortzug;Ausland;Deutsche;männlich;122
2023;4. Quartal;Fortzug;Ausland;Deutsche;weiblich;101
2023;4. Quartal;Fortzug;Ausland;Ausländer;männlich;448
2023;4. Quartal;Fortzug;Ausland;Ausländer;weiblich;330
2023;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;442
2023;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;425
2023;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;331
2023;4. Quartal;Fortzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;218
2023;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;321
2023;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;348
2023;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;89
2023;4. Quartal;Fortzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;63
2023;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;männlich;351
2023;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Deutsche;weiblich;377
2023;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;männlich;683
2023;4. Quartal;Fortzug;Sachsen (ohne Umland Dresden);Ausländer;weiblich;334
2023;4. Quartal;Fortzug;Umland Dresden;Deutsche;männlich;699
2023;4. Quartal;Fortzug;Umland Dresden;Deutsche;weiblich;698
2023;4. Quartal;Fortzug;Umland Dresden;Ausländer;männlich;216
2023;4. Quartal;Fortzug;Umland Dresden;Ausländer;weiblich;186
2023;4. Quartal;Umzug;Innerhalb Dresdens;Deutsche;männlich;3502
2023;4. Quartal;Umzug;Innerhalb Dresdens;Deutsche;weiblich;3469
2023;4. Quartal;Umzug;Innerhalb Dresdens;Ausländer;männlich;2258
2023;4. Quartal;Umzug;Innerhalb Dresdens;Ausländer;weiblich;1447
2024;1. Quartal;Zuzug;unbekannt;Deutsche;männlich;49
2024;1. Quartal;Zuzug;unbekannt;Deutsche;weiblich;22
2024;1. Quartal;Zuzug;unbekannt;Ausländer;männlich;7
2024;1. Quartal;Zuzug;unbekannt;Ausländer;weiblich;3
2024;1. Quartal;Zuzug;Ausland;Deutsche;männlich;77
2024;1. Quartal;Zuzug;Ausland;Deutsche;weiblich;47
2024;1. Quartal;Zuzug;Ausland;Ausländer;männlich;1492
2024;1. Quartal;Zuzug;Ausland;Ausländer;weiblich;1075
2024;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;männlich;362
2024;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Deutsche;weiblich;310
2024;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;männlich;186
2024;1. Quartal;Zuzug;Alte Bundesländer (mit Berlin);Ausländer;weiblich;133
2024;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;männlich;310
2024;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Deutsche;weiblich;312
2024;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;männlich;83
2024;1. Quartal;Zuzug;Neue Bundesländer (ohne Sachsen);Ausländer;weiblich;68
