Jahresquartal;Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-;Geschlecht;Anzahl Einwohner
20083;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;weiblich;677
20083;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;männlich;1405
20083;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;weiblich;1631
20083;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;männlich;540
20083;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;weiblich;1043
20083;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;männlich;136
20083;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;weiblich;415
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;männlich;230
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;weiblich;189
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;männlich;197
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;weiblich;187
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;männlich;241
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;weiblich;209
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;männlich;241
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;weiblich;230
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;männlich;201
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;weiblich;167
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;männlich;1592
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;weiblich;1497
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;männlich;952
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;weiblich;646
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;männlich;1536
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;weiblich;1226
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;männlich;2857
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;weiblich;2808
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;männlich;562
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;weiblich;521
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;männlich;946
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;weiblich;1048
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;männlich;272
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;weiblich;774
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;männlich;88
20083;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;weiblich;528
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;männlich;298
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;00 - 02 Jahre;weiblich;274
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;männlich;269
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;03 - 05 Jahre;weiblich;276
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;männlich;400
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;06 - 09 Jahre;weiblich;382
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;männlich;414
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;10 - 14 Jahre;weiblich;417
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;männlich;213
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;15 - 17 Jahre;weiblich;201
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;männlich;950
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;18 - 24 Jahre;weiblich;875
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;männlich;702
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;25 - 29 Jahre;weiblich;661
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;männlich;2380
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;30 - 44 Jahre;weiblich;2300
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;männlich;2641
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;45 - 59 Jahre;weiblich;2645
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;männlich;577
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;60 - 64 Jahre;weiblich;569
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;männlich;1329
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;65 - 74 Jahre;weiblich;1367
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;männlich;454
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;75 - 84 Jahre;weiblich;722
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;männlich;104
20083;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;85 Jahre u.älter;weiblich;292
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;00 - 02 Jahre;männlich;257
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;00 - 02 Jahre;weiblich;237
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;03 - 05 Jahre;männlich;184
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;03 - 05 Jahre;weiblich;173
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;06 - 09 Jahre;männlich;192
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;06 - 09 Jahre;weiblich;193
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;10 - 14 Jahre;männlich;185
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;10 - 14 Jahre;weiblich;202
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;15 - 17 Jahre;männlich;164
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;15 - 17 Jahre;weiblich;140
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;18 - 24 Jahre;männlich;2239
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;18 - 24 Jahre;weiblich;2154
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;25 - 29 Jahre;männlich;1730
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;25 - 29 Jahre;weiblich;1303
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;30 - 44 Jahre;männlich;2127
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;30 - 44 Jahre;weiblich;1557
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;45 - 59 Jahre;männlich;1956
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;45 - 59 Jahre;weiblich;1812
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;60 - 64 Jahre;männlich;454
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;60 - 64 Jahre;weiblich;526
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;65 - 74 Jahre;männlich;1949
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;65 - 74 Jahre;weiblich;3013
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;75 - 84 Jahre;männlich;1263
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;75 - 84 Jahre;weiblich;2095
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;85 Jahre u.älter;männlich;224
20084;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;85 Jahre u.älter;weiblich;1000
20084;02 Johannstadt;StB 0 Altstadt;00 - 02 Jahre;männlich;287
20084;02 Johannstadt;StB 0 Altstadt;00 - 02 Jahre;weiblich;263
20084;02 Johannstadt;StB 0 Altstadt;03 - 05 Jahre;männlich;221
20084;02 Johannstadt;StB 0 Altstadt;03 - 05 Jahre;weiblich;219
20084;02 Johannstadt;StB 0 Altstadt;06 - 09 Jahre;männlich;242
20084;02 Johannstadt;StB 0 Altstadt;06 - 09 Jahre;weiblich;235
20084;02 Johannstadt;StB 0 Altstadt;10 - 14 Jahre;männlich;244
20084;02 Johannstadt;StB 0 Altstadt;10 - 14 Jahre;weiblich;232
20084;02 Johannstadt;StB 0 Altstadt;15 - 17 Jahre;männlich;162
20084;02 Johannstadt;StB 0 Altstadt;15 - 17 Jahre;weiblich;159
20084;02 Johannstadt;StB 0 Altstadt;18 - 24 Jahre;männlich;1133
20084;02 Johannstadt;StB 0 Altstadt;18 - 24 Jahre;weiblich;1250
20084;02 Johannstadt;StB 0 Altstadt;25 - 29 Jahre;männlich;923
20084;02 Johannstadt;StB 0 Altstadt;25 - 29 Jahre;weiblich;920
20084;02 Johannstadt;StB 0 Altstadt;30 - 44 Jahre;männlich;1944
20084;02 Johannstadt;StB 0 Altstadt;30 - 44 Jahre;weiblich;1750
20084;02 Johannstadt;StB 0 Altstadt;45 - 59 Jahre;männlich;1595
20084;02 Johannstadt;StB 0 Altstadt;45 - 59 Jahre;weiblich;1879
20084;02 Johannstadt;StB 0 Altstadt;60 - 64 Jahre;männlich;570
20084;02 Johannstadt;StB 0 Altstadt;60 - 64 Jahre;weiblich;881
20084;02 Johannstadt;StB 0 Altstadt;65 - 74 Jahre;männlich;2144
20084;02 Johannstadt;StB 0 Altstadt;65 - 74 Jahre;weiblich;2774
20084;02 Johannstadt;StB 0 Altstadt;75 - 84 Jahre;männlich;1006
20084;02 Johannstadt;StB 0 Altstadt;75 - 84 Jahre;weiblich;1590
20084;02 Johannstadt;StB 0 Altstadt;85 Jahre u.älter;männlich;222
20084;02 Johannstadt;StB 0 Altstadt;85 Jahre u.älter;weiblich;871
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;00 - 02 Jahre;männlich;681
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;00 - 02 Jahre;weiblich;667
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;03 - 05 Jahre;männlich;498
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;03 - 05 Jahre;weiblich;499
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;06 - 09 Jahre;männlich;488
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;06 - 09 Jahre;weiblich;538
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;10 - 14 Jahre;männlich;381
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;10 - 14 Jahre;weiblich;421
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;15 - 17 Jahre;männlich;214
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;15 - 17 Jahre;weiblich;205
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;18 - 24 Jahre;männlich;1917
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;18 - 24 Jahre;weiblich;2349
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;25 - 29 Jahre;männlich;2530
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;25 - 29 Jahre;weiblich;2420
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;30 - 44 Jahre;männlich;5376
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;30 - 44 Jahre;weiblich;4095
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;45 - 59 Jahre;männlich;2125
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;45 - 59 Jahre;weiblich;1923
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;60 - 64 Jahre;männlich;377
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;60 - 64 Jahre;weiblich;451
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;65 - 74 Jahre;männlich;907
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;65 - 74 Jahre;weiblich;1070
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;75 - 84 Jahre;männlich;400
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;75 - 84 Jahre;weiblich;681
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;85 Jahre u.älter;männlich;69
20084;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;85 Jahre u.älter;weiblich;355
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;00 - 02 Jahre;männlich;223
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;00 - 02 Jahre;weiblich;256
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;03 - 05 Jahre;männlich;167
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;03 - 05 Jahre;weiblich;157
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;06 - 09 Jahre;männlich;148
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;06 - 09 Jahre;weiblich;134
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;10 - 14 Jahre;männlich;113
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;10 - 14 Jahre;weiblich;96
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;15 - 17 Jahre;männlich;65
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;15 - 17 Jahre;weiblich;60
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;18 - 24 Jahre;männlich;810
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;18 - 24 Jahre;weiblich;811
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;25 - 29 Jahre;männlich;986
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;25 - 29 Jahre;weiblich;976
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;30 - 44 Jahre;männlich;1771
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;30 - 44 Jahre;weiblich;1262
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;45 - 59 Jahre;männlich;689
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;45 - 59 Jahre;weiblich;574
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;60 - 64 Jahre;männlich;123
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;60 - 64 Jahre;weiblich;139
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;65 - 74 Jahre;männlich;263
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;65 - 74 Jahre;weiblich;264
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;75 - 84 Jahre;männlich;92
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;75 - 84 Jahre;weiblich;176
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;85 Jahre u.älter;männlich;23
20084;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;85 Jahre u.älter;weiblich;82
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;00 - 02 Jahre;männlich;492
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;00 - 02 Jahre;weiblich;452
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;03 - 05 Jahre;männlich;334
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;03 - 05 Jahre;weiblich;364
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;06 - 09 Jahre;männlich;354
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;06 - 09 Jahre;weiblich;358
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;10 - 14 Jahre;männlich;279
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;10 - 14 Jahre;weiblich;311
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;15 - 17 Jahre;männlich;181
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;15 - 17 Jahre;weiblich;158
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;18 - 24 Jahre;männlich;1180
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;18 - 24 Jahre;weiblich;1497
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;25 - 29 Jahre;männlich;1611
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;25 - 29 Jahre;weiblich;1530
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;30 - 44 Jahre;männlich;3077
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;30 - 44 Jahre;weiblich;2422
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;45 - 59 Jahre;männlich;1738
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;45 - 59 Jahre;weiblich;1618
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;60 - 64 Jahre;männlich;317
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;60 - 64 Jahre;weiblich;351
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;65 - 74 Jahre;männlich;734
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;65 - 74 Jahre;weiblich;843
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;75 - 84 Jahre;männlich;279
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;75 - 84 Jahre;weiblich;596
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;85 Jahre u.älter;männlich;84
20084;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;85 Jahre u.älter;weiblich;374
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;00 - 02 Jahre;männlich;493
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;00 - 02 Jahre;weiblich;511
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;03 - 05 Jahre;männlich;404
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;03 - 05 Jahre;weiblich;394
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;06 - 09 Jahre;männlich;505
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;06 - 09 Jahre;weiblich;433
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;10 - 14 Jahre;männlich;401
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;10 - 14 Jahre;weiblich;424
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;15 - 17 Jahre;männlich;225
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;15 - 17 Jahre;weiblich;208
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;18 - 24 Jahre;männlich;1192
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;18 - 24 Jahre;weiblich;1370
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;25 - 29 Jahre;männlich;1184
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;25 - 29 Jahre;weiblich;1207
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;30 - 44 Jahre;männlich;3404
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;30 - 44 Jahre;weiblich;2916
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;45 - 59 Jahre;männlich;2498
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;45 - 59 Jahre;weiblich;2568
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;60 - 64 Jahre;männlich;556
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;60 - 64 Jahre;weiblich;632
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;65 - 74 Jahre;männlich;1472
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;65 - 74 Jahre;weiblich;1756
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;75 - 84 Jahre;männlich;682
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;75 - 84 Jahre;weiblich;1063
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;85 Jahre u.älter;männlich;135
20084;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;85 Jahre u.älter;weiblich;451
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;00 - 02 Jahre;männlich;425
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;00 - 02 Jahre;weiblich;419
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;03 - 05 Jahre;männlich;471
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;03 - 05 Jahre;weiblich;454
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;06 - 09 Jahre;männlich;583
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;06 - 09 Jahre;weiblich;545
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;10 - 14 Jahre;männlich;568
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;10 - 14 Jahre;weiblich;561
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;15 - 17 Jahre;männlich;286
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;15 - 17 Jahre;weiblich;271
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;18 - 24 Jahre;männlich;1248
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;18 - 24 Jahre;weiblich;1122
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;25 - 29 Jahre;männlich;779
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;25 - 29 Jahre;weiblich;725
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;30 - 44 Jahre;männlich;3293
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;30 - 44 Jahre;weiblich;3082
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;45 - 59 Jahre;männlich;3469
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;45 - 59 Jahre;weiblich;3455
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;60 - 64 Jahre;männlich;775
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;60 - 64 Jahre;weiblich;834
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;65 - 74 Jahre;männlich;1919
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;65 - 74 Jahre;weiblich;2113
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;75 - 84 Jahre;männlich;790
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;75 - 84 Jahre;weiblich;1082
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;85 Jahre u.älter;männlich;206
20084;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;85 Jahre u.älter;weiblich;550
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;00 - 02 Jahre;männlich;471
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;00 - 02 Jahre;weiblich;469
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;03 - 05 Jahre;männlich;468
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;03 - 05 Jahre;weiblich;496
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;06 - 09 Jahre;männlich;661
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;06 - 09 Jahre;weiblich;613
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;10 - 14 Jahre;männlich;623
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;10 - 14 Jahre;weiblich;641
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;15 - 17 Jahre;männlich;345
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;15 - 17 Jahre;weiblich;345
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;18 - 24 Jahre;männlich;1129
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;18 - 24 Jahre;weiblich;1016
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;25 - 29 Jahre;männlich;789
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;25 - 29 Jahre;weiblich;788
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;30 - 44 Jahre;männlich;3468
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;30 - 44 Jahre;weiblich;3490
20084;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;45 - 59 Jahre;männlich;3432
